IPI00382922	MARCH1
IPI00186681	ACBD5
IPI00293398	ACCN2
IPI00026554	ACCN5
IPI00437751	ACE
IPI00465187	ACE2
IPI00816389	ACHE
IPI00152656	ACMSD
IPI00759646	ACP1
IPI00003807	ACP2
IPI00289983	ACPP
IPI00011500	ACPT
IPI00304071	ACSF2
IPI00012728	ACSL1
IPI00031397	ACSL3
IPI00029737	ACSL4
IPI00401990	ACSL5
IPI00218718	ACSL6
IPI00867642	ACSM1
IPI00873455	ACSS2
IPI00029219	ACVR1
IPI00005732	ACVR1B
IPI00302552	ACVR1C
IPI00015691	ACVR2A
IPI00437565	ACVR2B
IPI00784262	ACVRL1
IPI00013897	ADAM10
IPI00299652	ADAM11
IPI00415037	ADAM12
IPI00420070	ADAM15
IPI00288894	ADAM17
IPI00003365	ADAM18
IPI00011901	ADAM19
IPI00019173	ADAM2
IPI00306205	ADAM20
IPI00007596	ADAM21
IPI00000779	ADAM22
IPI00021903	ADAM23
IPI00007709	ADAM28
IPI00289829	ADAM29
IPI00007515	ADAM30
IPI00748886	ADAM32
IPI00079482	ADAM33
IPI00479841	ADAM3A
IPI00854790	ADAM3B
IPI00657822	ADAM7
IPI00019158	ADAM8
IPI00440932	ADAM9
IPI00796841	ADAMTS1
IPI00442076	ADAMTS18
IPI00307276	ADAMTS4
IPI00177476	ADCK2
IPI00784385	ADCY1
IPI00742726	ADCY10
IPI00328273	ADCY2
IPI00028513	ADCY3
IPI00465156	ADCY4
IPI00339214	ADCY5
IPI00011938	ADCY6
IPI00020920	ADCY7
IPI00027356	ADCY8
IPI00030099	ADCY9
IPI00437612	ADCYAP1R1
IPI00169298	ADIG
IPI00059263	ADIPOR1
IPI00002224	ADIPOR2
IPI00026872	ADORA1
IPI00020974	ADORA2A
IPI00020976	ADORA2B
IPI00419658	ADORA3
IPI00430196	ADRA1A
IPI00218912	ADRA1B
IPI00012725	ADRA1D
IPI00797870	ADRA2A
IPI00297315	ADRA2B
IPI00002437	ADRA2C
IPI00029278	ADRB1
IPI00465066	ADRB2
IPI00011286	ADRB3
IPI00384917	AFF4
IPI00175260	AFG3L1
IPI00001091	AFG3L2
IPI00552161	AGER
IPI00019141	AGPAT1
IPI00464993	AGPAT2
IPI00749011	AGPAT3
IPI00016956	AGPAT4
IPI00028491	AGPAT5
IPI00016070	AGPAT6
IPI00385128	AGPAT7
IPI00140301	AGPAT9
IPI00383005	AGTPBP1
IPI00797565	AGTR1
IPI00029486	AGTR2
IPI00102501	AGTRAP
IPI00018672	AGTRL1
IPI00792808	AHSG
IPI00157908	AIFM1
IPI00514471	AIG1
IPI00001399	AJAP1
IPI00022585	AKAP1
IPI00394758	ALDH3A2
IPI00009744	ALDH3B2
IPI00642546	ALDOA
IPI00414597	ALG10
IPI00105827	ALG10B
IPI00643365	ALG11;UTP14C
IPI00012208	ALG12
IPI00178700	ALG3
IPI00300971	ALG6
IPI00032370	ALG8
IPI00234857	ALG9
IPI00395632	ALK
IPI00759562	ALKBH5
IPI00022975	ALOX5AP
IPI00044683	ALS2CR4
IPI00167273	AMAC1
IPI00141042	AMAC1L1
IPI00064799	AMAC1L2
IPI00334736	AMAC1L3
IPI00423874	AMFR
IPI00003446	AMHR2
IPI00385063	AMICA1
IPI00387076	AMICA1
IPI00410140	AMIGO1
IPI00238262	AMIGO2
IPI00552093	AMIGO3
IPI00008857	AMN
IPI00033907	ANAPC1
IPI00374192	ANKAR
IPI00787459	ANKH
IPI00102803	ANKRD22
IPI00640710	ANKRD29
IPI00329014	ANKRD46
IPI00221224	ANPEP
IPI00030431	ANTXR1
IPI00375552	ANTXR2
IPI00854623	ANTXRL
IPI00797556	ANXA2
IPI00555557	ANXA3
IPI00444646	AP1GBP1
IPI00216332	APCDD1
IPI00871669	APCDD1L
IPI00059964	APH1A
IPI00291632	APH1B
IPI00607600	APLP1
IPI00031030	APLP2
IPI00186903	APOL1
IPI00220007	APOL2
IPI00218384	APOL4
IPI00032679	APOL6
IPI00238434	APOLD1
IPI00042580	APOO
IPI00006608	APP
IPI00024689	AQP1
IPI00185014	AQP10
IPI00168299	AQP11
IPI00478533	AQP12A
IPI00856090	AQP12B
IPI00012818	AQP2
IPI00021558	AQP3
IPI00022799	AQP4
IPI00022752	AQP5
IPI00013717	AQP6
IPI00022359	AQP7
IPI00884079	AQP7P1
IPI00471998	AQP7P2
IPI00383116	AQP7P2;LOC730908
IPI00395685	AQP8
IPI00011954	AQP9
IPI00012023	AREG;LOC727738
IPI00794395	ARFGEF1
IPI00007913	ARHGAP26
IPI00166711	ARHGEF1
IPI00413517	ARHGEF10
IPI00167501	ARL10
IPI00014232	ARL6IP1
IPI00169267	ARL6IP2
IPI00007426	ARL6IP5
IPI00167074	ARL6IP6
IPI00166394	ARMC10
IPI00009908	ARMCX1
IPI00006142	ARMCX2
IPI00009906	ARMCX3
IPI00419218	ARMCX4
IPI00018359	ARMCX6
IPI00019989	ARSD
IPI00020005	ARSE
IPI00008405	ARSF
IPI00233062	ARSH
IPI00384375	ARSK
IPI00006067	ART1
IPI00013682	ART3
IPI00479241	ARV1
IPI00419967	ASAH2
IPI00152570	ASAH3
IPI00479560	ASAH3L
IPI00024929	ASAM
IPI00103543	ASB11
IPI00103460	ASB5
IPI00877085	ASGR2
IPI00294834	ASPH
IPI00797960	ASPH
IPI00465237	ASPHD2
IPI00022367	ASTN1
IPI00746145	ASTN2
IPI00382576	ATCAY
IPI00002511	ATF6
IPI00744535	ATF7
IPI00383396	ATG9A
IPI00465328	ATG9B
IPI00845461	ATL3
IPI00166376	ATL3
IPI00470409	ATOH8
IPI00783442	ATP10A
IPI00852619	ATP10B
IPI00001723	ATP10D
IPI00456983	ATP11A
IPI00240793	ATP11B
IPI00396234	ATP11C
IPI00008161	ATP12A
IPI00034277	ATP13A1
IPI00015154	ATP13A2
IPI00847139	ATP13A3
IPI00166229	ATP13A4
IPI00607633	ATP13A5
IPI00006482	ATP1A1
IPI00003021	ATP1A2
IPI00788782	ATP1A3
IPI00375339	ATP1A4
IPI00747849	ATP1B1
IPI00293971	ATP1B2
IPI00008167	ATP1B3
IPI00013724	ATP1B4
IPI00024804	ATP2A1
IPI00219078	ATP2A2
IPI00871296	ATP2A3
IPI00021695	ATP2B1
IPI00009791	ATP2B2
IPI00003831	ATP2B3
IPI00012490	ATP2B4
IPI00745171	ATP2C1
IPI00872635	ATP2C2
IPI00218919	ATP4A
IPI00016421	ATP4B
IPI00643110	ATP5A1
IPI00456747	ATP5F1
IPI00009075	ATP5G1
IPI00792819	ATP5G2
IPI00008727	ATP5G3
IPI00784119	ATP6AP1
IPI00168884	ATP6AP2
IPI00796045	ATP6V0A1
IPI00000425	ATP6V0A2
IPI00009852	ATP6V0A4
IPI00015261	ATP6V0B
IPI00787679	ATP6V0C
IPI00217058	ATP6V0E1
IPI00854725	ATP6V0E2
IPI00215615	ATP7A
IPI00020058	ATP7B
IPI00032402	ATP8A1
IPI00465166	ATP8A2
IPI00012851	ATP8B1
IPI00844415	ATP8B2
IPI00237913	ATP8B3
IPI00152868	ATP8B4
IPI00024368	ATP9A
IPI00396022	ATP9B
IPI00412298	ATR
IPI00027235	ATRN
IPI00749514	ATRNL1
IPI00001891	AUP1
IPI00020968	AVPR1A
IPI00026826	AVPR1B
IPI00877977	AVPR2
IPI00296992	AXL
IPI00021552	B3GALNT1
IPI00021554	B3GALT2
IPI00002585	B3GAT1
IPI00221205	B3GAT2
IPI00257239	B3GNT2
IPI00479361	B3GNT4
IPI00012508	B3GNT5
IPI00872988	B4GALNT1
IPI00169373	B4GALNT2
IPI00215767	B4GALT1
IPI00033031	B4GALT2
IPI00002792	B4GALT7
IPI00419291	bA9F11.1
IPI00784319	BACE1
IPI00001954	BACE2
IPI00786862	BAI1
IPI00746807	BAI2
IPI00028448	BAI3
IPI00011420	BAK1
IPI00011899	BAMBI
IPI00017643	BANP
IPI00790047	BAP1
IPI00791049	BAT5
IPI00443773	BAX
IPI00795322	BBS2
IPI00002406	BCAM
IPI00514611	BCAP29
IPI00218200	BCAP31
IPI00025864	BCHE
IPI00020961	BCL2
IPI00019983	BCL2L1
IPI00216614	BCL2L10
IPI00011635	BCL2L13
IPI00023787	BCL2L2
IPI00815814	BCL2L7P1
IPI00791963	BCL6
IPI00296538	BDKRB1
IPI00026534	BDKRB2
IPI00470932	BDP1
IPI00872669	BEST1
IPI00171687	BEST2
IPI00166196	BEST3
IPI00168902	BEST4
IPI00740027	BET1
IPI00009772	BET1L
IPI00009811	BFAR
IPI00012753	BIK
IPI00030916	BLCAP
IPI00005731	BMPR1A
IPI00010862	BMPR1B
IPI00783156	BMPR2
IPI00030397	BNIP1
IPI00290409	BNIP3
IPI00028419	BNIP3L
IPI00465322	BOC
IPI00791618	BPI
IPI00030675	BRI3
IPI00103599	BRI3BP
IPI00022832	BRP44
IPI00027686	BRS3
IPI00148020	BRSK1
IPI00339265	BRSK2
IPI00479357	BSCL2
IPI00795150	BSG
IPI00103841	BSND
IPI00026241	BST2
IPI00015755	BTC
IPI00376243	BTLA
IPI00013210	BTN1A1
IPI00215967	BTN2A1
IPI00013576	BTN2A2
IPI00031464	BTN2A3
IPI00383474	BTN3A1
IPI00099583	BTN3A2
IPI00012977	BTN3A3
IPI00645210	BTNL2
IPI00419727	BTNL3
IPI00432378	BTNL8
IPI00166469	BTNL9
IPI00168616	BVES
IPI00174799	BZRPL1
IPI00291710	C10orf105
IPI00166472	C10orf111
IPI00238575	C10orf112
IPI00514406	C10orf128
IPI00386227	C10orf137
IPI00166533	C10orf140
IPI00443902	C10orf18
IPI00815634	C10orf26
IPI00477442	C10orf35
IPI00795199	C10orf38
IPI00872022	C10orf54
IPI00552955	C10orf57
IPI00296190	C10orf58
IPI00640572	C10orf65
IPI00217085	C10orf72
IPI00843920	C10orf76
IPI00883848	C10orf95
IPI00003320	C11orf10
IPI00304918	C11orf24
IPI00852979	C11orf41
IPI00168418	C11orf64
IPI00024602	C11orf75
IPI00179851	C11orf9
IPI00797291	C12orf26
IPI00025890	C12orf30
IPI00167289	C12orf40
IPI00217787	C12orf53
IPI00619937	C12orf59
IPI00176708	C12orf62
IPI00478877	C13orf16
IPI00007730	C14orf1
IPI00480050	C14orf100
IPI00375471	C14orf101
IPI00032136	C14orf107
IPI00401760	C14orf109
IPI00619912	C14orf118
IPI00024938	C14orf132
IPI00879000	C14orf135
IPI00647406	C14orf147
IPI00328591	C14orf165
IPI00167543	C14orf180
IPI00009247	C14orf2
IPI00217611	C14orf25
IPI00165125	C14orf37
IPI00394994	C14orf49
IPI00783002	C14orf68
IPI00184162	C14orf83
IPI00024551	C15orf24
IPI00784407	C15orf27
IPI00065284	C15orf32
IPI00031772	C15orf48
IPI00445162	C15orf52
IPI00028383	C16orf24
IPI00167951	C16orf54;hCG_1644884
IPI00305627	C16orf58
IPI00107728	C16orf62
IPI00844026	C16orf79
IPI00175654	C17orf60
IPI00166483	C17orf61
IPI00001578	C17orf62
IPI00329357	C17orf74
IPI00296640	C17orf78
IPI00153031	C17orf80
IPI00161396	C17orf83
IPI00472902	C17orf84
IPI00478640	C17orf87
IPI00795737	C17orf93
IPI00872054	C18orf1
IPI00064626	C18orf12
IPI00043468	C18orf15
IPI00290799	C18orf19
IPI00642146	C18orf2
IPI00166204	C18orf26
IPI00642845	C18orf30
IPI00410314	C18orf30
IPI00167658	C18orf37
IPI00798293	C18orf45
IPI00386915	C18orf50
IPI00306439	C18orf55
IPI00300770	C18orf58
IPI00401586	C18orf62
IPI00640200	C18orf8
IPI00178100	C19orf15
IPI00168640	C19orf18
IPI00420019	C19orf26
IPI00783436	C19orf28
IPI00867611	C19orf35
IPI00789718	C19orf36
IPI00169305	C19orf41
IPI00788596	C19orf46;ALKBH6
IPI00031819	C19orf56
IPI00293183	C19orf59
IPI00386199	C19orf6
IPI00880178	C19orf63
IPI00101299	C1GALT1C1
IPI00217937	C1orf101
IPI00445703	C1orf104
IPI00872737	C1orf115
IPI00252950	C1orf130
IPI00872862	C1orf151
IPI00515131	C1orf159
IPI00030236	C1orf160
IPI00168713	C1orf162
IPI00470595	C1orf166
IPI00856062	C1orf170
IPI00174936	C1orf185
IPI00446850	C1orf186
IPI00027048	C1orf2
IPI00217183	C1orf210
IPI00386616	C1orf212
IPI00168370	C1orf212
IPI00065537	C1orf215
IPI00386043	C1orf27
IPI00414927	C1orf32
IPI00642500	C1orf34
IPI00032413	C1orf43
IPI00844334	C1orf49
IPI00647031	C1orf50
IPI00384373	C1orf61
IPI00465154	C1orf71
IPI00062596	C1orf76
IPI00018801	C1orf78
IPI00647672	C1orf85
IPI00008231	C1orf9
IPI00644491	C1orf91
IPI00402088	C1orf95
IPI00647756	C1orf98
IPI00419276	C1QTNF6
IPI00016848	C20orf103
IPI00303732	C20orf106
IPI00374077	C20orf107
IPI00096986	C20orf108
IPI00552151	C20orf123
IPI00844428	C20orf141
IPI00374076	C20orf142
IPI00742949	C20orf160
IPI00607822	C20orf173
IPI00396969	C20orf24
IPI00555824	C20orf26
IPI00031131	C20orf3
IPI00746691	C20orf30
IPI00016470	C20orf39
IPI00019964	C20orf46
IPI00016046	C20orf52
IPI00012749	C20orf54
IPI00413481	C20orf59
IPI00790553	C20orf74
IPI00216345	C20orf75
IPI00465421	C20orf77
IPI00847371	C21orf105
IPI00883964	C21orf30
IPI00067916	C21orf51
IPI00068068	C21orf63
IPI00455521	C22:CTA-250D10.9
IPI00154512	C22orf32
IPI00550440	C2orf18
IPI00107065	C2orf24
IPI00412376	C2orf28
IPI00026448	C2orf33
IPI00293530	C3AR1
IPI00386986	C3orf10
IPI00470511	C3orf15
IPI00295519	C3orf17
IPI00007820	C3orf18
IPI00171410	C3orf21
IPI00883706	C3orf28
IPI00256535	C3orf35
IPI00166038	C3orf45
IPI00303046	C3orf52
IPI00168881	C3orf57
IPI00549225	C3orf64
IPI00441925	C4orf18
IPI00167492	C4orf32
IPI00044965	C4orf34
IPI00010308	C5AR1
IPI00550571	C5orf15
IPI00883785	C5orf21
IPI00044744	C5orf26
IPI00101047	C5orf28
IPI00166344	C5orf29
IPI00063851	C5orf4
IPI00290744	C5orf40
IPI00171063	C6orf10
IPI00644111	C6orf105
IPI00062203	C6orf117
IPI00171170	C6orf128
IPI00000579	C6orf129
IPI00455718	C6orf138
IPI00007009	C6orf162
IPI00396439	C6orf168
IPI00465188	C6orf170
IPI00647205	C6orf174
IPI00217671	C6orf189
IPI00161485	C6orf191
IPI00074045	C6orf192
IPI00514253	C6orf205
IPI00514735	C6orf206
IPI00019314	C6orf25
IPI00000334	C6orf35
IPI00099521	C6orf47
IPI00015821	C6orf50
IPI00019560	C6orf64
IPI00019026	C6orf70
IPI00026031	C6orf72
IPI00465226	C6orf89
IPI00169316	C7orf13
IPI00013331	C7orf23
IPI00152399	C7orf38
IPI00604449	C7orf42
IPI00414548	C7orf44
IPI00103324	C7orf45
IPI00444051	C7orf46
IPI00167464	C7orf53
IPI00061113	C8orf40
IPI00289282	C8orf49
IPI00103388	C8orf5
IPI00031099	C8orf57
IPI00257612	C8ORFK29
IPI00299475	C9orf11
IPI00477089	C9orf123
IPI00031619	C9orf125
IPI00009310	C9orf127
IPI00385986	C9orf150
IPI00847642	C9orf165
IPI00478696	C9orf166
IPI00883784	C9orf38
IPI00292304	C9orf4
IPI00307547	C9orf46
IPI00607576	C9orf5
IPI00048539	C9orf57
IPI00796831	C9orf61
IPI00014279	C9orf7
IPI00167033	C9orf71
IPI00168442	C9orf79
IPI00177808	C9orf89
IPI00337642	C9orf91
IPI00012895	CA12
IPI00008504	CA14
IPI00027466	CA4
IPI00003966	CA9
IPI00095870	CABP7
IPI00289083	CACHD1
IPI00848279	CACNA1A
IPI00025477	CACNA1B
IPI00216095	CACNA1C
IPI00216354	CACNA1D
IPI00472283	CACNA1E
IPI00465135	CACNA1F
IPI00299037	CACNA1G
IPI00028915	CACNA1H
IPI00382665	CACNA1I
IPI00299240	CACNA1S
IPI00470535	CACNA2D1
IPI00871339	CACNA2D2
IPI00302181	CACNA2D3
IPI00856031	CACNA2D4
IPI00030935	CACNG1
IPI00001962	CACNG2
IPI00029074	CACNG3
IPI00002685	CACNG4
IPI00155892	CACNG5
IPI00011072	CACNG6
IPI00011071	CACNG7
IPI00103604	CACNG8
IPI00166392	CADM1
IPI00293836	CADM2
IPI00009619	CADM3
IPI00176427	CADM4
IPI00187004	CALCR
IPI00873582	CALCRL
IPI00816770	CALD1
IPI00869154	CALN1
IPI00024587	CALY
IPI00550056	CAMK2A
IPI00221305	CAMK2B
IPI00828081	CAMK2D
IPI00334344	CAMK2G
IPI00025729	CAMLG
IPI00514883	CAMSAP1L1
IPI00103175	CANT1
IPI00020984	CANX
IPI00794628	CAPN7
IPI00374590	CASC4
IPI00747876	CASC5
IPI00103873	CASD1
IPI00514301	CASK
IPI00216479	CASR
IPI00302313	CATSPER1
IPI00893759	CATSPER2
IPI00256795	CATSPER3
IPI00398709	CATSPER4
IPI00015553	CATSPERB
IPI00876941	CAV1
IPI00019870	CAV2
IPI00010107	CAV3
IPI00384665	CBWD5;CBWD3
IPI00012180	CCBP2
IPI00217258	CCDC100
IPI00746946	CCDC108
IPI00386235	CCDC109A
IPI00171573	CCDC109A
IPI00178611	CCDC109B
IPI00847386	CCDC114
IPI00164066	CCDC136
IPI00167476	CCDC141
IPI00793804	CCDC25
IPI00797293	CCDC38
IPI00795151	CCDC50
IPI00795615	CCDC50
IPI00153023	CCDC51
IPI00790230	CCDC55
IPI00022277	CCDC56
IPI00790095	CCDC59
IPI00152975	CCDC90A
IPI00549236	CCDC90B
IPI00027666	CCKAR
IPI00386179	CCKBR
IPI00793557	CCL15
IPI00797857	CCL7
IPI00395531	CCNJL
IPI00297235	CCPG1
IPI00027685	CCR1
IPI00004346	CCR10
IPI00019957	CCR3
IPI00019958	CCR4
IPI00743929	CCR5;LOC727797
IPI00293730	CCR6
IPI00027687	CCR7
IPI00019985	CCR8
IPI00009902	CCR9
IPI00014785	CCRL1
IPI00759535	CCRL2
IPI00018247	CCRL2
IPI00298851	CD151
IPI00759642	CD163
IPI00026975	CD163L1
IPI00183465	CD164
IPI00397758	CD164L2
IPI00023722	CD180
IPI00305031	CD19
IPI00025382	CD1A
IPI00019849	CD1B
IPI00019850	CD1C
IPI00013435	CD1D
IPI00418592	CD1E
IPI00027484	CD2
IPI00873799	CD200
IPI00419977	CD200R1
IPI00455582	CD200R2
IPI00296527	CD207
IPI00872805	CD209
IPI00295133	CD22
IPI00008578	CD226
IPI00411526	CD244
IPI00431745	CD247
IPI00006971	CD248
IPI00002435	CD27
IPI00873896	CD274
IPI00793688	CD276
IPI00428846	CD28
IPI00745149	CD2AP
IPI00414784	CD300A
IPI00003835	CD300C
IPI00376457	CD300E
IPI00166989	CD300LB
IPI00783431	CD300LF
IPI00152018	CD300LG
IPI00641251	CD320
IPI00022203	CD33
IPI00006070	CD34
IPI00418495	CD36
IPI00003400	CD37
IPI00006071	CD38
IPI00012923	CD3E
IPI00016020	CD3G
IPI00003983	CD4
IPI00018282	CD40
IPI00024686	CD40LG
IPI00847924	CD44
IPI00305064	CD44
IPI00219852	CD46
IPI00794520	CD47
IPI00413696	CD47
IPI00013831	CD48
IPI00025383	CD5
IPI00306137	CD52
IPI00018307	CD53
IPI00017529	CD58
IPI00025700	CD6
IPI00215998	CD63
IPI00002252	CD68
IPI00014854	CD69
IPI00015199	CD7
IPI00031713	CD70
IPI00010851	CD72
IPI00022933	CD74
IPI00008473	CD79A
IPI00739725	CD79B
IPI00015914	CD80
IPI00657752	CD81
IPI00020446	CD82
IPI00006003	CD83
IPI00099239	CD84
IPI00872004	CD86
IPI00438278	CD8A
IPI00218645	CD8B
IPI00215997	CD9
IPI00299485	CD93
IPI00396403	CD96
IPI00397229	CD97
IPI00644034	CD99
IPI00152491	CD99L2
IPI00552176	CDC14B
IPI00402094	CDC14C
IPI00290039	CDCP1
IPI00744889	CDH1
IPI00295399	CDH10
IPI00304227	CDH11
IPI00296942	CDH12
IPI00024046	CDH13
IPI00024048	CDH15
IPI00025240	CDH16
IPI00290089	CDH17
IPI00014371	CDH18
IPI00028135	CDH19
IPI00290085	CDH2
IPI00307612	CDH20
IPI00000436	CDH22
IPI00216560	CDH23
IPI00386103	CDH24
IPI00853237	CDH26
IPI00747243	CDH3
IPI00024034	CDH4
IPI00012792	CDH5
IPI00024035	CDH6
IPI00297181	CDH7
IPI00024036	CDH8
IPI00297180	CDH9
IPI00645518	CDIPT
IPI00015713	CDKAL1
IPI00383959	CDKN3
IPI00027220	CDON
IPI00024234	CDS1
IPI00032150	CDS2
IPI00385428	CEACAM1
IPI00373966	CEACAM16
IPI00893126	CEACAM18
IPI00376238	CEACAM19
IPI00018667	CEACAM21
IPI00027411	CEACAM3
IPI00019020	CEACAM4
IPI00027486	CEACAM5
IPI00027412	CEACAM6
IPI00028270	CEACAM7
IPI00010832	CECR6
IPI00874160	CELSR1
IPI00015346	CELSR2
IPI00295601	CEND1
IPI00005775	CEPT1
IPI00815998	CFTR
IPI00791783	CGGBP1
IPI00008581	CGRRF1
IPI00022560	CH25H
IPI00798020	CHFR
IPI00797327	CHFR
IPI00479473	CHIC1
IPI00015878	CHIC2
IPI00299059	CHL1
IPI00017202	CHODL
IPI00329548	CHPT1
IPI00171948	CHRFAM7A;CHRNA7
IPI00298980	CHRM1
IPI00027473	CHRM2
IPI00023456	CHRM3;LOC730413
IPI00027474	CHRM4
IPI00031710	CHRM5
IPI00022298	CHRNA1
IPI00026461	CHRNA10
IPI00019942	CHRNA2
IPI00297165	CHRNA3
IPI00020036	CHRNA4
IPI00295323	CHRNA5
IPI00019948	CHRNA6
IPI00003858	CHRNA7
IPI00005432	CHRNA9
IPI00298986	CHRNB1
IPI00016869	CHRNB2
IPI00016662	CHRNB3
IPI00028080	CHRNB4
IPI00014192	CHRND
IPI00029753	CHRNE
IPI00746413	CHRNG
IPI00554485	CHST11
IPI00299758	CHST12
IPI00044326	CHST14
IPI00098769	CHST2
IPI00306853	CHST3
IPI00000111	CHST9
IPI00798344	CIDEC
IPI00796586	CIDEC
IPI00020510	CISD1
IPI00141318	CKAP4
IPI00027219	CKLF
IPI00299094	CLCA2
IPI00298082	CLCA4
IPI00045511	CLCC1
IPI00293558	CLCN1
IPI00020504	CLCN2
IPI00398349	CLCN3
IPI00294055	CLCN4
IPI00294056	CLCN5
IPI00642888	CLCN6
IPI00020524	CLCN7
IPI00020879	CLCNKA
IPI00020881	CLCNKB
IPI00000691	CLDN1
IPI00019231	CLDN10
IPI00026053	CLDN11
IPI00011088	CLDN12
IPI00031288	CLDN14
IPI00011082	CLDN15
IPI00001521	CLDN16
IPI00011103	CLDN17
IPI00218314	CLDN18
IPI00412494	CLDN19
IPI00027998	CLDN2
IPI00011634	CLDN20
IPI00332356	CLDN22
IPI00059710	CLDN23
IPI00007364	CLDN3
IPI00021944	CLDN4
IPI00012089	CLDN5
IPI00011084	CLDN6
IPI00794537	CLDN7
IPI00011085	CLDN8
IPI00030843	CLDN9
IPI00746431	CLDND1
IPI00169309	CLDND2
IPI00216794	CLEC10A
IPI00880140	CLEC12A
IPI00409688	CLEC12B
IPI00240345	CLEC14A
IPI00328246	CLEC1A
IPI00009457	CLEC1B
IPI00464954	CLEC2D
IPI00455070	CLEC2L
IPI00299937	CLEC4A
IPI00102814	CLEC4C
IPI00329001	CLEC4D
IPI00003869	CLEC4E
IPI00166202	CLEC4F
IPI00243602	CLEC4G
IPI00385903	CLEC4M
IPI00001675	CLEC5A
IPI00455618	CLEC6A
IPI00411381	CLEC7A
IPI00176843	CLEC9A
IPI00218064	CLECL1
IPI00024776	CLGN
IPI00387123	CLIP4
IPI00101942	CLMN
IPI00012448	CLN3
IPI00016597	CLN6
IPI00003926	CLN8
IPI00107357	CLPTM1
IPI00151358	CLPTM1L
IPI00166977	CLRN1
IPI00415041	CLRN2
IPI00168435	CLRN3
IPI00413959	CLSTN1
IPI00005491	CLSTN2
IPI00396423	CLSTN3
IPI00552997	CLYBL
IPI00017843	CMKLR1
IPI00328165	CMTM1;CKLF
IPI00152170	CMTM2
IPI00043490	CMTM3
IPI00293848	CMTM4
IPI00375373	CMTM5
IPI00015801	CMTM6
IPI00792506	CMTM6
IPI00062343	CMTM7
IPI00293878	CMTM8
IPI00218428	CNGA1
IPI00399234	CNGA2
IPI00442261	CNGA3
IPI00216905	CNGA4
IPI00297656	CNGB1
IPI00746960	CNGB3
IPI00030649	CNIH
IPI00787516	CNIH2
IPI00152192	CNIH3
IPI00000115	CNIH4
IPI00006464	CNNM1
IPI00006084	CNNM2
IPI00168565	CNNM3
IPI00418426	CNNM4
IPI00410157	CNOT1
IPI00793418	CNOT2
IPI00788294	CNPY4
IPI00009396	CNR1
IPI00003060	CNR2
IPI00003102	CNTFR
IPI00029751	CNTN1
IPI00872893	CNTN3
IPI00219249	CNTNAP1
IPI00029343	CNTNAP2
IPI00001245	CNTNAP3
IPI00647097	CNTNAP3B
IPI00216250	CNTNAP4
IPI00292300	CNTNAP5
IPI00398272	COL17A1
IPI00251596	COL23A1
IPI00186946	COL25A1
IPI00852933	COL9A1
IPI00414467	COLEC12
IPI00377275	COLQ
IPI00642041	COMTD1
IPI00789674	COPB2
IPI00163230	COPS6
IPI00305734	COQ2
IPI00295138	CORIN
IPI00444521	COTL1
IPI00290099	COX10
IPI00295394	COX11
IPI00419869	COX15
IPI00328717	COX17;POPDC2
IPI00167538	COX18
IPI00006579	COX4I1
IPI00064655	COX4I2
IPI00021793	COX6A1
IPI00293876	COX6A2
IPI00015972	COX6C
IPI00796142	COX7A1
IPI00026570	COX7A2
IPI00022421	COX7A2L
